,Brand,Product Name,RAM,Internal storage,Battery capacity (mAh),Rear camera,Front camera,Screen size (inches),Price in India
1418,OnePlus,OnePlus 5 (6GB,6,64,3300,16.0,16.0,5.5,25299
1419,Xolo,Xolo Era X,2,8,2500,8.0,5.0,5.0,4999
1420,Intex,Intex Aqua Q7,1,8,2000,2.0,0.3,4.5,4290
1421,Lenovo,Lenovo A6000 Shot,2,16,2300,13.0,5.0,5.0,4199
1422,Meizu,Meizu M6 (2GB,2,16,3070,13.0,8.0,5.2,5999
1423,Nokia,Nokia 5.3 (6GB,4,64,4000,13.0,8.0,6.55,13499
1424,Xolo,Xolo Prime (1GB,1,8,1800,5.0,0.3,4.5,4999
1425,Lyf,Lyf Wind 6,1,8,2250,5.0,5.0,5.0,3499
1426,Apple,Apple iPhone 5s,1,16,1570,8.0,1.2,4.0,4999
1427,Apple,Apple iPhone 5s,1,16,1570,8.0,1.2,4.0,7299
1428,Infinix,Infinix Zero 5,6,128,4350,12.0,16.0,5.98,19999
1429,Oppo,Oppo F1 Plus,4,64,2850,13.0,16.0,5.5,6499
1430,Samsung,Samsung Galaxy S3,1,16,2100,8.0,1.9,4.8,4999
1431,Apple,Apple iPhone 5s,1,16,1570,8.0,1.2,4.0,10399
1432,Oppo,Oppo F1 Plus,4,64,2850,13.0,16.0,5.5,27500
1433,Asus,Asus ZenFone 2,3,16,3000,13.0,5.0,6.0,17999
1434,Apple,Apple iPhone 5s,1,16,1570,8.0,1.2,4.0,29500
1435,Samsung,Samsung Galaxy A51,6,128,4000,48.0,32.0,6.5,24499
1436,Lyf,Lyf Wind 6,1,8,2250,5.0,5.0,5.0,4999
1437,Gionee,Gionee A1 (4GB,4,64,4010,13.0,16.0,5.5,17001
1438,Intex,Intex Aqua Craze,1,8,2500,5.0,5.0,5.0,5999
1439,Intex,Intex Aqua Craze,1,8,2500,5.0,5.0,5.0,5429
1440,Lava,Lava Iris X8,1,8,2500,8.0,3.0,5.0,6999
1441,Lava,Lava Iris X8,1,8,2500,8.0,3.0,5.0,6500
1442,Lava,Lava Iris X8,1,8,2500,8.0,3.0,5.0,4499
1443,Lava,Lava Iris X8,1,8,2500,8.0,3.0,5.0,11999
1444,Micromax,Micromax A77 Canvas,1,4,3000,5.0,0.3,5.0,3999
1445,Apple,Apple iPhone 5s,1,16,1570,8.0,1.2,4.0,4799
1446,Lyf,Lyf Earth 2,3,32,2500,13.0,13.0,5.0,6990
1447,Samsung,Samsung Galaxy A31,6,128,5000,48.0,20.0,6.4,17999
1448,Intex,Intex Aqua Craze,1,8,2500,5.0,5.0,5.0,4899
1449,Coolpad,Coolpad Dazen 1,2,8,2500,8.0,5.0,5.0,5990
1450,Asus,Asus ZenFone 2,3,16,3000,13.0,5.0,6.0,8999
1451,Asus,Asus ZenFone 2,3,16,3000,13.0,5.0,6.0,6499
1452,Videocon,Videocon Metal Pro,2,16,2000,13.0,5.0,5.0,4999
1453,Lyf,Lyf Water 7S,3,16,2800,13.0,5.0,5.5,7490
1454,Samsung,Samsung Galaxy A51,6,128,4000,48.0,32.0,6.5,24498
1455,Nokia,Nokia 5.3 (4GB,4,64,4000,13.0,8.0,6.55,11999
1456,Panasonic,Panasonic Eluga S,1,8,1980,8.0,5.0,4.7,5251
1457,Panasonic,Panasonic Eluga S,1,8,1980,8.0,5.0,4.7,4999
1458,Panasonic,Panasonic Eluga S,1,8,1980,8.0,5.0,4.7,4649
1459,Lyf,Lyf Water 7S,3,16,2800,13.0,5.0,5.5,3999
1460,Lyf,Lyf Water 7S,3,16,2800,13.0,5.0,5.5,5890
1461,Sony,Sony Xperia C,1,4,2390,8.0,0.3,5.0,9000
1462,Samsung,Samsung Galaxy S3,1,16,2100,8.0,1.9,4.8,13499
1463,LG,LG G Pro,1,8,3140,8.0,1.3,5.5,5899
1464,LG,LG G Pro,1,8,3140,8.0,1.3,5.5,5999
1465,Lyf,Lyf Earth 2,3,32,2500,13.0,13.0,5.0,7770
1466,Gionee,Gionee Marathon M3,1,8,5000,8.0,2.0,5.0,4250
1467,Motorola,Moto E5 Plus,3,32,5000,12.0,5.0,6.0,11999
1468,Motorola,Motorola Moto E3,2,16,3500,8.0,5.0,5.0,4999
1469,Lava,Lava Iris 406Q,1,4,1700,5.0,0.3,4.0,2299
1470,Motorola,Motorola Moto C,1,8,2350,5.0,2.0,5.0,5499
1471,Motorola,Motorola Moto C,1,8,2350,5.0,2.0,5.0,4399
1472,Gionee,Gionee Marathon M3,1,8,5000,8.0,2.0,5.0,4990
1473,Lava,Lava X28 (1GB,1,8,2600,8.0,5.0,5.5,4299
1474,HTC,HTC Desire 826,2,16,2600,13.0,4.0,5.5,12499
1475,Lenovo,Lenovo S60 (2GB,2,8,2150,13.0,5.0,5.0,6000
1476,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,18899
1477,Lenovo,Lenovo S60 (2GB,2,8,2150,13.0,5.0,5.0,6980
1478,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,26499
1479,HTC,HTC Desire 600,1,8,1860,8.0,1.6,4.5,22500
1480,Micromax,Micromax A114 Canvas,1,4,2000,8.0,2.0,5.0,9999
1481,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,28990
1482,Nubia,Nubia N2 (4GB,4,64,5000,13.0,16.0,5.5,11999
1483,Oppo,Oppo Reno (8GB,8,128,3765,48.0,16.0,6.4,34980
1484,Oppo,Oppo Reno (8GB,8,128,3765,48.0,16.0,6.4,36990
1485,Lyf,Lyf Flame 8,1,8,2000,8.0,5.0,4.5,2990
1486,Lenovo,Lenovo Z2 Plus,3,32,3500,13.0,8.0,5.0,16000
1487,Intex,Intex Aqua Ace,3,16,2300,13.0,5.0,5.0,10730
1488,HTC,HTC One E9+,3,16,2800,20.0,4.0,5.5,12499
1489,HTC,HTC One E9+,3,16,2800,20.0,4.0,5.5,18940
1490,Microsoft,Microsoft Lumia 540,1,8,2200,8.0,5.0,5.0,7996
1491,Microsoft,Microsoft Lumia 540,1,8,2200,8.0,5.0,5.0,7900
1492,Oppo,Oppo Reno 10x,6,128,4065,48.0,16.0,6.6,41990
1493,Oppo,Oppo R1 (1GB,1,16,2410,8.0,5.0,5.0,11735
1494,Microsoft,Microsoft Lumia 540,1,8,2200,8.0,5.0,5.0,7199
1495,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,13999
1496,Oppo,Oppo R1 (1GB,1,16,2410,8.0,5.0,5.0,16999
1497,Intex,Intex Aqua S1,1,8,2300,5.0,5.0,5.0,3999
1498,Intex,Intex Aqua S1,1,8,2300,5.0,5.0,5.0,3299
1499,Vivo,Vivo V20 Pro,8,128,4000,64.0,44.0,6.44,29990
1500,Lenovo,Lenovo Z2 Plus,3,32,3500,13.0,8.0,5.0,14999
1501,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,14899
1502,Intex,Intex Aqua Ace,3,16,2300,13.0,5.0,5.0,8800
1503,Oppo,Oppo Reno 10x,6,128,4065,48.0,16.0,6.6,38990
1504,Karbonn,Karbonn Quattro L50,2,16,2600,13.0,5.0,5.0,4450
1505,LG,LG V30+ (4GB,4,128,3300,16.0,5.0,6.0,27999
1506,Asus,Asus ZenFone 3S,3,32,5000,13.0,8.0,5.2,8990
1507,Nokia,Nokia 7.2 (4GB,4,64,3500,48.0,20.0,6.3,18099
1508,Nokia,Nokia 7.2 (6GB,4,64,3500,48.0,20.0,6.3,18099
1509,Nokia,Nokia 7.2 (6GB,4,64,3500,48.0,20.0,6.3,17999
1510,Nokia,Nokia 7.2 (4GB,4,64,3500,48.0,20.0,6.3,16399
1511,Panasonic,Panasonic Eluga Note,3,32,3000,16.0,5.0,5.5,8490
1512,Asus,Asus ZenFone 3S,3,32,5000,13.0,8.0,5.2,6199
1513,LeEco,LeEco Le 2,3,32,3000,16.0,8.0,5.5,8777
1514,LeEco,LeEco Le 2,3,32,3000,16.0,8.0,5.5,8500
1515,LeEco,LeEco Le 2,3,32,3000,16.0,8.0,5.5,7950
1516,Lyf,Lyf Water 7,2,16,3000,13.0,5.0,5.5,5199
1517,Lyf,Lyf Water 7,2,16,3000,13.0,5.0,5.5,4499
1518,Panasonic,Panasonic Eluga Note,3,32,3000,16.0,5.0,5.5,7990
1519,Nokia,Nokia 7.2 (6GB,4,64,3500,48.0,20.0,6.3,16399
1520,Swipe,Swipe Elite Pro,3,32,2500,13.0,8.0,5.0,4399
1521,Swipe,Swipe Elite Pro,3,32,2500,13.0,8.0,5.0,5990
1522,Karbonn,Karbonn Quattro L50,2,16,2600,13.0,5.0,5.0,3999
1523,LG,LG V30+ (4GB,4,128,3300,16.0,5.0,6.0,25990
1524,LG,LG V30+ (4GB,4,128,3300,16.0,5.0,6.0,24990
1525,LG,LG V30+ (4GB,4,128,3300,16.0,5.0,6.0,23990
1526,Lyf,Lyf Flame 8,1,8,2000,8.0,5.0,4.5,2949
1527,Oppo,Oppo Neo 7,1,16,2420,8.0,5.0,5.0,8099
1528,Oppo,Oppo Neo 7,1,16,2420,8.0,5.0,5.0,10000
1529,Xolo,Xolo Q1100 (1GB,1,8,2000,8.0,2.0,5.0,13677
1530,Asus,Asus ZenFone AR,8,128,3300,23.0,8.0,5.7,49999
1531,InFocus,InFocus Epic 1,3,32,3000,16.0,8.0,5.5,10999
1532,Swipe,Swipe Elite Pro,3,32,2500,13.0,8.0,5.0,6300
1533,Oppo,Oppo Reno 10x,6,128,4065,48.0,16.0,6.6,54925
1534,Microsoft,Microsoft Lumia 540,1,8,2200,8.0,5.0,5.0,11499
1535,HTC,HTC Desire 826,2,16,2600,13.0,4.0,5.5,27990
1536,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,11999
1537,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,10299
1538,LG,LG Spirit (1GB,1,8,2100,8.0,1.0,4.7,5890
1539,Samsung,Samsung Galaxy M51,6,128,7000,64.0,32.0,6.7,22999
1540,Asus,Asus ZenFone 5,2,8,2110,8.0,2.0,5.0,3499
1541,Samsung,Samsung Galaxy M51,6,128,7000,64.0,32.0,6.7,24999
1542,LG,LG Spirit (1GB,1,8,2100,8.0,1.0,4.7,5800
1543,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,22999
1544,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,24490
1545,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,36990
1546,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,49000
1547,Xolo,Xolo Play 8X-1100,2,16,2100,13.0,5.0,5.0,5888
1548,Asus,Asus ZenFone 5,2,8,2110,8.0,2.0,5.0,3799
1549,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,20200
1550,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,11499
1551,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,11399
1552,Intex,Intex Aqua Speed,2,16,1700,8.0,5.0,4.5,4099
1553,Intex,Intex Elyt e7,3,32,4020,13.0,5.0,5.2,7799
1554,Micromax,Micromax Canvas A1,1,4,1700,5.0,2.4,4.5,3699
1555,Intex,Intex Elyt e7,3,32,4020,13.0,5.0,5.2,6950
1556,Micromax,Micromax Canvas A1,1,4,1700,5.0,2.4,4.5,3499
1557,LG,LG K8 (2017),2,16,2500,13.0,5.0,5.0,7200
1558,LG,LG K8 (2017),2,16,2500,13.0,5.0,5.0,5699
1559,Lava,Lava X41+ (32GB),2,8,2500,8.0,5.0,5.0,8299
1560,Intex,Intex Aqua Speed,2,16,1700,8.0,5.0,4.5,3599
1561,Lava,Lava X41+ (32GB),2,8,2500,8.0,5.0,5.0,8602
1562,Intex,Intex Aqua Speed,2,16,1700,8.0,5.0,4.5,4499
1563,Apple,Apple iPhone 6,1,16,1810,8.0,1.2,4.7,10799
1564,Realme,Realme 1 (6GB,3,32,3410,13.0,8.0,6.0,12489
1565,Realme,Realme 1 (4GB,3,32,3410,13.0,8.0,6.0,11490
1566,Realme,Realme 1 (3GB,3,32,3410,13.0,8.0,6.0,11990
1567,Realme,Realme 1 (6GB,3,32,3410,13.0,8.0,6.0,10990
1568,Realme,Realme 1 (4GB,3,32,3410,13.0,8.0,6.0,10299
1569,Lenovo,Lenovo Z2 Plus,3,32,3500,13.0,8.0,5.0,10999
1570,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,9989
1571,Asus,Asus ZenFone Zoom,4,64,3000,13.0,5.0,5.5,22980
1572,HTC,HTC Desire 626G+,1,8,2000,13.0,5.0,5.0,6499
1573,HTC,HTC Desire 626G+,1,8,2000,13.0,5.0,5.0,2699
1574,HTC,HTC Desire 626G+,1,8,2000,13.0,5.0,5.0,11622
1575,Asus,Asus ZenFone Zoom,4,64,3000,13.0,5.0,5.5,8999
1576,Motorola,Moto G6 Plus,4,64,3200,12.0,8.0,5.93,11829
1577,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,13298
1578,Apple,Apple iPhone 6s,2,16,1715,12.0,5.0,4.7,13499
1579,HTC,HTC Desire 826,2,16,2600,13.0,4.0,5.5,9999
1580,Realme,Realme 1 (4GB,3,32,3410,13.0,8.0,6.0,10990
1581,Micromax,Micromax A114 Canvas,1,4,2000,8.0,2.0,5.0,3999
1582,Lenovo,Lenovo Z2 Plus,3,32,3500,13.0,8.0,5.0,5899
1583,Asus,Asus ZenFone 5,2,8,2110,8.0,2.0,5.0,8499
1584,Realme,Realme 1 (3GB,3,32,3410,13.0,8.0,6.0,11900
1585,Zopo,Zopo Color F1,1,16,2300,8.0,2.0,5.5,4333
1586,Zopo,Zopo Color F1,1,16,2300,8.0,2.0,5.5,2549
1587,Zopo,Zopo Color F1,1,16,2300,8.0,2.0,5.5,2199
1588,Realme,Realme 1 (3GB,3,32,3410,13.0,8.0,6.0,10999
1589,Asus,Asus ZenFone 5,2,8,2110,8.0,2.0,5.0,3949
1590,Samsung,Samsung Galaxy A71,8,128,4500,64.0,32.0,6.7,29499
1591,Samsung,Samsung Galaxy A71,8,128,4500,64.0,32.0,6.7,34999
1592,Realme,Realme 1 (6GB,3,32,3410,13.0,8.0,6.0,10999
1593,HTC,HTC Desire 626G+,1,8,2000,13.0,5.0,5.0,8999
1594,LeEco,LeEco Le 2,3,32,3000,16.0,8.0,5.5,8990
1595,Micromax,Micromax Canvas Nitro,2,16,2500,13.0,5.0,5.0,12740
1596,Realme,Realme 7 (8GB,8,128,5000,64.0,16.0,6.5,16999
1597,Samsung,Samsung Galaxy J2,1,8,2000,5.0,2.0,4.7,6117
1598,Samsung,Samsung Galaxy J2,1,8,2000,5.0,2.0,4.7,6000
1599,HTC,HTC U11 (6GB,6,128,3000,12.0,16.0,5.5,53990
1600,Realme,Realme 7 (6GB,8,128,5000,64.0,16.0,6.5,14999
1601,Vivo,Vivo V15 (6GB,6,64,4000,12.0,32.0,6.53,21099
1602,HTC,HTC U11 (6GB,6,128,3000,12.0,16.0,5.5,44999
1603,Realme,Realme 7 (6GB,8,128,5000,64.0,16.0,6.5,15099
1604,Lenovo,Lenovo A328 (1GB,1,4,2000,5.0,2.0,4.5,7499
1605,Lenovo,Lenovo A328 (1GB,1,4,2000,5.0,2.0,4.5,6999
1606,Blu,Blu Win HD,1,8,2500,8.0,2.0,5.0,4500
1607,Vivo,Vivo V15 (6GB,6,64,4000,12.0,32.0,6.53,21599
1608,Samsung,Samsung Galaxy J2,1,8,2000,5.0,2.0,4.7,6799
1609,Samsung,Samsung Galaxy J2,1,8,2000,5.0,2.0,4.7,6450
1610,Huawei,Huawei Mate 30,8,128,4500,40.0,32.0,6.53,61999
1611,Videocon,Videocon Delite 11+,1,8,3000,5.0,2.0,5.0,5599
1612,Lava,Lava Z80 (3GB,3,16,2500,8.0,5.0,5.0,6599
1613,Micromax,Micromax Canvas Infinity,3,32,2900,13.0,16.0,5.7,6680
1614,HTC,HTC Desire 500,1,4,1800,8.0,1.6,4.3,19000
1615,Panasonic,Panasonic Eluga A4,3,32,5000,13.0,5.0,5.2,6490
1616,Vivo,Vivo Y51L (2GB,2,16,2350,8.0,5.0,5.0,8990
1617,Vivo,Vivo Y51L (2GB,2,16,2350,8.0,5.0,5.0,8999
1618,Lyf,Lyf Water 9,2,16,2800,13.0,5.0,5.5,5550
1619,Samsung,Samsung Galaxy A7,2,16,2600,13.0,5.0,5.5,13099
1620,Lenovo,Lenovo A850 (1GB,1,4,2250,5.0,0.3,5.5,13499
1621,Lenovo,Lenovo A850 (1GB,1,4,2250,5.0,0.3,5.5,14170
1622,Vivo,Vivo V15 (6GB,6,64,4000,12.0,32.0,6.53,17499
1623,Intex,Intex Aqua Octa,2,16,2300,13.0,5.0,6.0,16818
1624,Coolpad,Coolpad Note 5,4,32,4010,13.0,8.0,5.5,6990
1625,Coolpad,Coolpad Note 5,4,32,4010,13.0,8.0,5.5,6999
1626,Intex,Intex Aqua Costa,2,8,2200,5.0,2.0,5.0,4475
1627,Xolo,Xolo Q800 (1GB,1,4,2100,8.0,1.0,4.5,9556
1628,Lyf,Lyf Wind 5,1,8,2000,8.0,5.0,5.0,4950
1629,Lyf,Lyf Wind 5,1,8,2000,8.0,5.0,5.0,8399
1630,Motorola,Motorola Moto G4,2,16,2800,8.0,5.0,5.0,6990
1631,Intex,Intex Aqua Pride,1,8,2800,5.0,2.0,5.0,2599
1632,Intex,Intex Aqua Pride,1,8,2800,5.0,2.0,5.0,4999
1633,Micromax,Micromax Canvas Selfie,1,8,2000,5.0,5.0,5.0,6999
1634,Swipe,Swipe Elite 2,1,8,2500,5.0,2.0,5.0,3375
1635,Zopo,Zopo Color F5,2,16,2100,8.0,5.0,5.0,5390
1636,Intex,Intex Aqua Costa,2,8,2200,5.0,2.0,5.0,3800
1637,Intex,Intex Aqua Costa,2,8,2200,5.0,2.0,5.0,2999
1638,Xolo,Xolo Q800 (1GB,1,4,2100,8.0,1.0,4.5,4999
1639,Samsung,Samsung Galaxy J6,3,32,3000,13.0,8.0,5.6,14990
1640,Yu,Yu Yunique 2,2,16,2500,13.0,5.0,5.0,4799
1641,Yu,Yu Yunique 2,2,16,2500,13.0,5.0,5.0,5999
1642,Samsung,Samsung Galaxy J6,3,32,3000,13.0,8.0,5.6,12990
1643,Samsung,Samsung Galaxy J6,3,32,3000,13.0,8.0,5.6,9490
1644,Intex,Intex Aqua Pride,1,8,2800,5.0,2.0,5.0,3999
1645,Zopo,Zopo Color F5,2,16,2100,8.0,5.0,5.0,5950
1646,Zopo,Zopo Color F5,2,16,2100,8.0,5.0,5.0,4289
1647,Swipe,Swipe Elite 2,1,8,2500,5.0,2.0,5.0,3480
1648,Panasonic,Panasonic Eluga A4,3,32,5000,13.0,5.0,5.2,4890
1649,Asus,Asus ZenFone Max,3,32,4000,13.0,8.0,6.26,8999
1650,Nubia,Nubia Z11 mini,3,64,2800,16.0,8.0,5.0,7999
1651,Intex,Intex Aqua Q8,1,8,1650,5.0,0.3,4.5,2699
1652,Intex,Intex Aqua Q8,1,8,1650,5.0,0.3,4.5,2999
1653,Xiaomi,Xiaomi Redmi 3S,3,32,4100,13.0,5.0,5.0,7999
1654,Xiaomi,Xiaomi Redmi 3S,3,32,4100,13.0,5.0,5.0,4999
1655,Lava,Lava Iris Fuel,1,8,4000,10.0,2.0,5.0,4299
1656,Lyf,Lyf Wind 1,1,8,2300,8.0,5.0,5.0,6460
1657,Infinix,Infinix Hot 9,4,64,5000,13.0,13.0,6.6,9499
1658,Intex,Intex Cloud C1,1,8,1750,5.0,2.0,4.0,4499
1659,Lyf,Lyf Wind 1,1,8,2300,8.0,5.0,5.0,3999
1660,Intex,Intex Aqua Freedom,1,8,3000,5.0,2.0,5.0,3099
1661,Realme,Realme C12 (3GB,3,32,6000,13.0,5.0,6.5,8499
1662,Lyf,Lyf Wind 1,1,8,2300,8.0,5.0,5.0,7000
1663,Huawei,Huawei Mate 30,8,128,4500,40.0,32.0,6.53,62000
1664,Nubia,Nubia Z11 mini,3,64,2800,16.0,8.0,5.0,6999
1665,Asus,Asus ZenFone Max,3,32,4000,13.0,8.0,6.26,7999
1666,Nokia,Nokia 6.2 (4GB,3,32,3500,16.0,8.0,6.3,12168
1667,Huawei,Huawei Mate 30,8,128,4500,40.0,32.0,6.53,89900
1668,Nubia,Nubia Z11 mini,3,64,2800,16.0,8.0,5.0,12999
1669,Micromax,Micromax Canvas Nitro,2,16,2500,13.0,5.0,5.0,16999
1670,Karbonn,Karbonn Titanium S200,1,8,2600,8.0,3.2,5.0,4599
1671,Xiaomi,Xiaomi Mi 4i,2,16,3120,13.0,5.0,5.0,12999
1672,Xiaomi,Xiaomi Mi 4i,2,16,3120,13.0,5.0,5.0,5999
1673,Panasonic,Panasonic Eluga Note,3,32,3000,16.0,5.0,5.5,6599
1674,Xiaomi,Xiaomi Mi 4i,2,16,3120,13.0,5.0,5.0,8990
1675,Samsung,Samsung Z3 (1GB,1,8,2600,8.0,5.0,5.0,5590
1676,Xiaomi,Xiaomi Mi 4i,2,16,3120,13.0,5.0,5.0,9990
1677,Swipe,Swipe Elite 2,1,8,2500,5.0,2.0,5.0,4999
1678,Vivo,Vivo Y27L (16GB),1,16,2260,8.0,5.0,4.7,9001
1679,Lava,Lava Iris X1,1,8,2000,8.0,5.0,4.5,5649
1680,Lava,Lava Iris X1,1,8,2000,8.0,5.0,4.5,2999
1681,Samsung,Samsung Z3 (1GB,1,8,2600,8.0,5.0,5.0,4990
1682,Xiaomi,Xiaomi Mi 4i,2,16,3120,13.0,5.0,5.0,14999
1683,Intex,Intex Cloud N,1,8,1400,8.0,2.0,4.0,3500
1684,Panasonic,Panasonic P55 (1GB,1,4,2500,8.0,2.0,5.5,2790
1685,Lyf,Lyf Wind 4S,2,16,4000,8.0,2.0,5.0,9049
1686,Karbonn,Karbonn Aura Note,2,16,2900,13.0,5.0,5.5,7899
1687,Xolo,Xolo Era 2X,2,16,2500,8.0,5.0,5.0,4999
1688,Xolo,Xolo Era 2X,2,16,2500,8.0,5.0,5.0,6099
1689,Xolo,Xolo Era 2X,2,16,2500,8.0,5.0,5.0,5799
1690,Lenovo,Lenovo Vibe X2,2,32,2300,13.0,5.0,5.0,17499
1691,Panasonic,Panasonic Eluga Ray,3,32,4000,13.0,5.0,5.5,5990
1692,Panasonic,Panasonic P55 (1GB,1,4,2500,8.0,2.0,5.5,3990
1693,Panasonic,Panasonic Eluga Ray,3,32,4000,13.0,5.0,5.5,5490
1694,Karbonn,Karbonn Aura Note,2,16,2900,13.0,5.0,5.5,5425
1695,Xolo,Xolo Era 2X,2,16,2500,8.0,5.0,5.0,4499
1696,Samsung,Samsung Galaxy M01,3,32,4000,13.0,5.0,5.71,7499
1697,Lyf,Lyf Wind 4S,2,16,4000,8.0,2.0,5.0,6550
1698,Lenovo,Lenovo Vibe X2,2,32,2300,13.0,5.0,5.0,9999
1699,Lyf,Lyf Water 1,2,16,2600,13.0,5.0,5.0,3950
1700,Micromax,Micromax Canvas Nitro,2,8,2400,13.0,5.0,5.0,9999
1701,Lyf,Lyf Water 1,2,16,2600,13.0,5.0,5.0,3998
1702,Intex,Intex Aqua Super,3,16,2150,8.0,2.0,5.0,6400
1703,Celkon,Celkon Millennium Vogue,1,16,2000,8.0,1.3,4.5,4599
1704,Intex,Intex Aqua Super,3,16,2150,8.0,2.0,5.0,6999
1705,Intex,Intex Cloud Zest,1,8,4000,5.0,2.0,5.0,4999
1706,Intex,Intex Aqua Super,3,16,2150,8.0,2.0,5.0,7099
1707,Intex,Intex Aqua Classic,1,8,2100,5.0,0.3,5.0,4790
1708,Intex,Intex Aqua Super,3,16,2150,8.0,2.0,5.0,10990
1709,Celkon,Celkon Millennium Vogue,1,16,2000,8.0,1.3,4.5,7190
1710,Intex,Intex Aqua Classic,1,8,2100,5.0,0.3,5.0,3699
1711,Intex,Intex Aqua Classic,1,8,2100,5.0,0.3,5.0,4390
1712,Panasonic,Panasonic Eluga Mark,3,32,3000,13.0,5.0,5.5,13990
1713,Karbonn,Karbonn Aura Note,2,16,2900,13.0,5.0,5.5,5999
1714,Lenovo,Lenovo A6600 (1GB,1,16,2300,8.0,2.0,5.0,4499
1715,LeEco,LeEco Le Pro,4,32,4070,16.0,8.0,5.5,10990
1716,Lenovo,Lenovo A6600 (1GB,1,16,2300,8.0,2.0,5.0,5250
1717,Xolo,Xolo Q900 (1GB,1,4,1800,8.0,2.0,4.7,11724
1718,Gionee,Gionee Pioneer P5W,1,16,2000,5.0,2.0,5.0,4180
1719,Gionee,Gionee Pioneer P5W,1,16,2000,5.0,2.0,5.0,4150
1720,Gionee,Gionee Pioneer P5W,1,16,2000,5.0,2.0,5.0,12500
1721,Videocon,Videocon Krypton 22,2,16,2450,8.0,5.0,5.0,4375
1722,Gionee,Gionee Pioneer P5W,1,16,2000,5.0,2.0,5.0,6000
1723,Gionee,Gionee Pioneer P5W,1,16,2000,5.0,2.0,5.0,5390
1724,Lyf,Lyf Wind 4S,2,16,4000,8.0,2.0,5.0,6390
1725,Oppo,Oppo Reno 4,8,128,4000,48.0,32.0,6.5,34709
1726,Oppo,Oppo Reno 4,8,128,4000,48.0,32.0,6.5,34990
1727,Lyf,Lyf Flame 2,1,8,1500,5.0,2.0,4.0,3599
1728,Lenovo,Lenovo A7700 (2GB,2,16,2900,8.0,2.0,5.5,4999
1729,Lenovo,Lenovo A7700 (2GB,2,16,2900,8.0,2.0,5.5,5999
1730,Lenovo,Lenovo A706 (1GB,1,4,2000,5.0,0.3,4.5,7999
1731,Realme,Realme C15 (4GB,3,32,6000,13.0,8.0,6.5,10999
1732,Realme,Realme C15 (3GB,3,32,6000,13.0,8.0,6.5,9999
1733,Realme,Realme C15 (3GB,3,32,6000,13.0,8.0,6.5,9811
1734,Nokia,Nokia 3 (2GB,2,16,2630,8.0,8.0,5.0,8588
1735,Nokia,Nokia 3 (2GB,2,16,2630,8.0,8.0,5.0,5290
1736,Samsung,Samsung Galaxy J3,2,16,2600,8.0,5.0,5.0,4399
1737,Swipe,Swipe Elite Sense,3,32,2500,13.0,8.0,5.0,8199
1738,Samsung,Samsung Galaxy J3,2,16,2600,8.0,5.0,5.0,4899
1739,Google,Google Pixel 4,6,64,3700,16.0,8.0,6.3,82900
1740,Google,Google Pixel 4,6,64,3700,16.0,8.0,6.3,83900
1741,Google,Google Pixel 4,6,64,3700,16.0,8.0,6.3,114990
1742,Intex,Intex Aqua 4.5,1,8,1500,2.0,0.3,4.5,3390
1743,Intex,Intex Aqua 4.5,1,8,1500,2.0,0.3,4.5,2999
1744,Intex,Intex Aqua 4.5,1,8,1500,2.0,0.3,4.5,4750
1745,Panasonic,Panasonic P41 (1GB,1,8,2000,8.0,2.0,5.0,3939
1746,Panasonic,Panasonic P41 (1GB,1,8,2000,8.0,2.0,5.0,3495
1747,Alcatel,Alcatel One Touch,2,16,2500,13.1,2.0,5.0,14347
1748,Panasonic,Panasonic Eluga Arc,3,32,2450,8.0,5.0,5.0,9587
1749,Swipe,Swipe Elite Sense,3,32,2500,13.0,8.0,5.0,3990
1750,Swipe,Swipe Elite Sense,3,32,2500,13.0,8.0,5.0,4490
1751,Lava,Lava Iris Alfa,1,8,3000,8.0,2.0,5.5,5000
1752,Lava,Lava Iris Alfa,1,8,3000,8.0,2.0,5.5,6849
1753,Nokia,Nokia 3 (2GB,2,16,2630,8.0,8.0,5.0,5890
1754,Nokia,Nokia 3 (2GB,2,16,2630,8.0,8.0,5.0,5999
1755,LG,LG L Fino,1,4,1900,8.0,0.3,4.5,10990
1756,HTC,HTC Desire 700,1,8,2100,8.0,2.1,5.0,35490
1757,Vivo,Vivo Y19 (4GB,4,128,5000,16.0,16.0,6.53,15990
